Date,Market Cap
2004-06-25 00:00:00-04:00,3807374105.8323975
2004-06-28 00:00:00-04:00,3775405670.3153076
2004-06-29 00:00:00-04:00,3905137053.54126
2004-06-30 00:00:00-04:00,3848730813.4429016
2004-07-01 00:00:00-04:00,3672000889.0039062
2004-07-02 00:00:00-04:00,3621236849.0513306
2004-07-06 00:00:00-04:00,3408767858.750305
2004-07-07 00:00:00-04:00,3425690060.6687317
2004-07-08 00:00:00-04:00,3320415542.272705
2004-07-09 00:00:00-04:00,3177505463.2732544
2004-07-12 00:00:00-04:00,3104178120.8862
2004-07-13 00:00:00-04:00,3098537753.4566345
2004-07-14 00:00:00-04:00,2961291867.197571
2004-07-15 00:00:00-04:00,2940602700.366638
2004-07-16 00:00:00-04:00,2854121403.8750153
2004-07-19 00:00:00-04:00,2886091672.108322
2004-07-20 00:00:00-04:00,2944370031.8223877
2004-07-21 00:00:00-04:00,2765744529.000107
2004-07-22 00:00:00-04:00,2824045614.3952637
2004-07-23 00:00:00-04:00,2748822693.6249237
2004-07-26 00:00:00-04:00,2671750928.734833
2004-07-27 00:00:00-04:00,2760104528.113785
2004-07-28 00:00:00-04:00,2690544700.4541016
2004-07-29 00:00:00-04:00,2867274624.893097
2004-07-30 00:00:00-04:00,2899245809.4845123
2004-08-02 00:00:00-04:00,2936856445.1473846
2004-08-03 00:00:00-04:00,2784561576.215332
2004-08-04 00:00:00-04:00,2814637548.9667053
2004-08-05 00:00:00-04:00,2737542142.0374146
2004-08-06 00:00:00-04:00,1773007055.7763062
2004-08-09 00:00:00-04:00,1851975132.1361694
2004-08-10 00:00:00-04:00,1998629816.9102783
2004-08-11 00:00:00-04:00,1940350907.3813477
2004-08-12 00:00:00-04:00,1895226318.500229
2004-08-13 00:00:00-04:00,1974193845.045227
2004-08-16 00:00:00-04:00,1955400439.8692017
2004-08-17 00:00:00-04:00,2062570170.1052704
2004-08-18 00:00:00-04:00,2199816422.9075775
2004-08-19 00:00:00-04:00,2192303752.590683
2004-08-20 00:00:00-04:00,2322036235.4463654
2004-08-23 00:00:00-04:00,2372801558.300293
2004-08-24 00:00:00-04:00,2284425233.2402496
2004-08-25 00:00:00-04:00,2382186531.5045166
2004-08-26 00:00:00-04:00,2387827082.2057037
2004-08-27 00:00:00-04:00,2432951487.815201
2004-08-30 00:00:00-04:00,2352111658.3828735
2004-08-31 00:00:00-04:00,2342703043.13945
2004-09-01 00:00:00-04:00,2387827082.2057037
2004-09-02 00:00:00-04:00,2485612022.5091705
2004-09-03 00:00:00-04:00,2410389101.7388306
2004-09-07 00:00:00-04:00,2365265429.2158203
2004-09-08 00:00:00-04:00,2316395318.201935
2004-09-09 00:00:00-04:00,2547658813.308716
2004-09-10 00:00:00-04:00,2645421211.202713
2004-09-13 00:00:00-04:00,2696185251.1552887
2004-09-14 00:00:00-04:00,2707466352.557663
2004-09-15 00:00:00-04:00,2557044702.871048
2004-09-16 00:00:00-04:00,2652934248.062851
2004-09-17 00:00:00-04:00,2761999006.86734
2004-09-20 00:00:00-04:00,2758231675.4115906
2004-09-21 00:00:00-04:00,2831558467.98378
2004-09-22 00:00:00-04:00,2699953315.697525
2004-09-23 00:00:00-04:00,2724388554.4760895
2004-09-24 00:00:00-04:00,2641652413.57399
2004-09-27 00:00:00-04:00,2594655888.3487854
2004-09-28 00:00:00-04:00,2632266524.0116577
2004-09-29 00:00:00-04:00,2696185251.1552887
2004-09-30 00:00:00-04:00,2730028921.905655
2004-10-01 00:00:00-04:00,2842840302.472641
2004-10-04 00:00:00-04:00,2923681414.80632
2004-10-05 00:00:00-04:00,2857888735.330765
2004-10-06 00:00:00-04:00,2869170203.2763824
2004-10-07 00:00:00-04:00,2886091672.108322
2004-10-08 00:00:00-04:00,2728155702.6602173
2004-10-11 00:00:00-04:00,2731901041.5213623
2004-10-12 00:00:00-04:00,2692417736.4279175
2004-10-13 00:00:00-04:00,2675495901.0527344
2004-10-14 00:00:00-04:00,2594655888.3487854
2004-10-15 00:00:00-04:00,2523200665.5774384
2004-10-18 00:00:00-04:00,2568325621.0018005
2004-10-19 00:00:00-04:00,2551403052.5401306
2004-10-20 00:00:00-04:00,2581502300.7874603
2004-10-21 00:00:00-04:00,2639780110.686661
2004-10-22 00:00:00-04:00,2496893673.72641
2004-10-25 00:00:00-04:00,2508174408.585541
2004-10-26 00:00:00-04:00,2724388554.4760895
2004-10-27 00:00:00-04:00,2799587833.2072296
2004-10-28 00:00:00-04:00,2769512410.2707214
2004-10-29 00:00:00-04:00,2720619756.8473663
2004-11-01 00:00:00-05:00,2778921392.0573883
2004-11-02 00:00:00-05:00,2818405246.9656982
2004-11-03 00:00:00-05:00,2844712605.35997
2004-11-04 00:00:00-05:00,2897372406.967453
2004-11-05 00:00:00-05:00,3316646744.643982
2004-11-08 00:00:00-05:00,3352362351.738434
2004-11-09 00:00:00-05:00,3331694444.415619
2004-11-10 00:00:00-05:00,3331694444.415619
2004-11-11 00:00:00-05:00,3397487856.977661
2004-11-12 00:00:00-05:00,3403127491.3207397
2004-11-15 00:00:00-05:00,3453892630.9030457
2004-11-16 00:00:00-05:00,3442612995.673645
2004-11-17 00:00:00-05:00,3500912065.080963
2004-11-18 00:00:00-05:00,3546036104.147217
2004-11-19 00:00:00-05:00,3564830242.409729
2004-11-22 00:00:00-05:00,3666360888.117584
2004-11-23 00:00:00-05:00,3681408587.889221
2004-11-24 00:00:00-05:00,3696436860.8689575
2004-11-26 00:00:00-05:00,3734047129.9885864
2004-11-29 00:00:00-05:00,3660719421.0582886
2004-11-30 00:00:00-05:00,3596802343.359253
2004-12-01 00:00:00-05:00,3687050788.0350037
2004-12-02 00:00:00-05:00,3735920532.5056458
2004-12-03 00:00:00-05:00,3897624749.7676086
2004-12-06 00:00:00-05:00,4083760906.9189453
2004-12-07 00:00:00-05:00,4288694501.221985
2004-12-08 00:00:00-05:00,4339460373.890778
2004-12-09 00:00:00-05:00,4299976702.254089
2004-12-10 00:00:00-05:00,4382711743.526459
2004-12-13 00:00:00-05:00,4262386959.5560913
2004-12-14 00:00:00-05:00,4348867706.232849
2004-12-15 00:00:00-05:00,4388352844.042511
2004-12-16 00:00:00-05:00,4446630653.941711
2004-12-17 00:00:00-05:00,4335715035.029633
2004-12-20 00:00:00-05:00,4288694501.221985
2004-12-21 00:00:00-05:00,4320665502.541779
2004-12-22 00:00:00-05:00,4326304403.79837
2004-12-23 00:00:00-05:00,4337585505.200745
2004-12-27 00:00:00-05:00,4299976702.254089
2004-12-28 00:00:00-05:00,4277414865.992584
2004-12-29 00:00:00-05:00,4315024035.482483
2004-12-30 00:00:00-05:00,4298102933.193787
2004-12-31 00:00:00-05:00,4429711017.825989
2005-01-03 00:00:00-05:00,4433476516.565521
2005-01-04 00:00:00-05:00,4224775590.806732
2005-01-05 00:00:00-05:00,4264259262.4434204
2005-01-06 00:00:00-05:00,4222904021.00589
2005-01-07 00:00:00-05:00,4142041649.164093
2005-01-10 00:00:00-05:00,4151449348.049408
2005-01-11 00:00:00-05:00,4023588068.4513245
2005-01-12 00:00:00-05:00,3989745497.3306885
2005-01-13 00:00:00-05:00,4031123097.906067
2005-01-14 00:00:00-05:00,4044277968.368744
2005-01-18 00:00:00-05:00,4108196512.240753
2005-01-19 00:00:00-05:00,4014202728.7038574
2005-01-20 00:00:00-05:00,4023588068.4513245
2005-01-21 00:00:00-05:00,4031123097.906067
2005-01-24 00:00:00-05:00,3869421446.446808
2005-01-25 00:00:00-05:00,3937108054.8610535
2005-01-26 00:00:00-05:00,3987872461.3568726
2005-01-27 00:00:00-05:00,4307512098.252075
2005-01-28 00:00:00-05:00,4301870997.736023
2005-01-31 00:00:00-05:00,4309384034.596161
2005-02-01 00:00:00-05:00,4390224780.386597
2005-02-02 00:00:00-05:00,4634662939.291199
2005-02-03 00:00:00-05:00,4585771568.769196
2005-02-04 00:00:00-05:00,4849005332.109283
2005-02-07 00:00:00-05:00,4790703696.899261
2005-02-08 00:00:00-05:00,4837723131.077179
2005-02-09 00:00:00-05:00,4668506610.041565
2005-02-10 00:00:00-05:00,4777550292.609558
2005-02-11 00:00:00-05:00,4916691940.523529
2005-02-14 00:00:00-05:00,4813265166.617523
2005-02-15 00:00:00-05:00,4856518735.512665
2005-02-16 00:00:00-05:00,4839596533.594238
2005-02-17 00:00:00-05:00,4796345163.958557
2005-02-18 00:00:00-05:00,5315277294.640747
2005-02-22 00:00:00-05:00,5382962436.882019
2005-02-23 00:00:00-05:00,5208105548.41684
2005-02-24 00:00:00-05:00,5345373060.727264
2005-02-25 00:00:00-05:00,5422446841.605194
2005-02-28 00:00:00-05:00,5450650144.925995
2005-03-01 00:00:00-05:00,5437495274.463318
2005-03-02 00:00:00-05:00,5277688285.029236
2005-03-03 00:00:00-05:00,5206232512.443024
2005-03-04 00:00:00-05:00,5183670309.638275
2005-03-07 00:00:00-05:00,5236307019.021423
2005-03-08 00:00:00-05:00,4971201685.880493
2005-03-09 00:00:00-05:00,4841470302.654541
2005-03-10 00:00:00-05:00,4839596533.594238
2005-03-11 00:00:00-05:00,4730553584.112732
2005-03-14 00:00:00-05:00,4864031772.372803
2005-03-15 00:00:00-05:00,4766268824.66394
2005-03-16 00:00:00-05:00,4685428811.959991
2005-03-17 00:00:00-05:00,4638409744.325317
2005-03-18 00:00:00-05:00,4544415960.788422
2005-03-21 00:00:00-05:00,4700455618.766754
2005-03-22 00:00:00-05:00,4615847541.520569
2005-03-23 00:00:00-05:00,4715505151.254608
2005-03-24 00:00:00-05:00,4724913949.769653
2005-03-28 00:00:00-05:00,4672253048.53244
2005-03-29 00:00:00-05:00,4568850466.480499
2005-03-30 00:00:00-05:00,4568850466.480499
2005-03-31 00:00:00-05:00,4467319087.686157
2005-04-01 00:00:00-05:00,4424066984.963989
2005-04-04 00:00:00-04:00,4397760542.927826
2005-04-05 00:00:00-04:00,4320665502.541779
2005-04-06 00:00:00-04:00,4386477975.352478
2005-04-07 00:00:00-04:00,4467319087.686157
2005-04-08 00:00:00-04:00,4409043110.503174
2005-04-11 00:00:00-04:00,4322537805.429108
2005-04-12 00:00:00-04:00,4375199439.752808
2005-04-13 00:00:00-04:00,4192806055.659912
2005-04-14 00:00:00-04:00,4158960552.193329
2005-04-15 00:00:00-04:00,4014202728.7038574
2005-04-18 00:00:00-04:00,3986000158.4695435
2005-04-19 00:00:00-04:00,4125119080.702423
2005-04-20 00:00:00-04:00,3999153562.759247
2005-04-21 00:00:00-04:00,4221007526.264496
2005-04-22 00:00:00-04:00,4181524587.7142944
2005-04-25 00:00:00-04:00,4247338160.154724
2005-04-26 00:00:00-04:00,4228543655.3489685
2005-04-27 00:00:00-04:00,4066840904.2599792
2005-04-28 00:00:00-04:00,4079994675.092926
2005-04-29 00:00:00-04:00,4123246777.815094
2005-05-02 00:00:00-04:00,4108196512.240753
2005-05-03 00:00:00-04:00,4085635409.065735
2005-05-04 00:00:00-04:00,4215367525.378174
2005-05-05 00:00:00-04:00,4298102933.193787
2005-05-06 00:00:00-04:00,4356381109.63623
2005-05-09 00:00:00-04:00,4437243481.478027
2005-05-10 00:00:00-04:00,4264259262.4434204
2005-05-11 00:00:00-04:00,4192806055.659912
2005-05-12 00:00:00-04:00,4284948795.8175964
2005-05-13 00:00:00-04:00,4762501859.751434
2005-05-16 00:00:00-04:00,4779423328.583374
2005-05-17 00:00:00-04:00,4832083496.7341
2005-05-18 00:00:00-04:00,4867800570.001526
2005-05-19 00:00:00-04:00,4858391038.399994
2005-05-20 00:00:00-04:00,4944893411.128113
2005-05-23 00:00:00-04:00,5059578194.212158
2005-05-24 00:00:00-04:00,5131033233.711884
2005-05-25 00:00:00-04:00,5065217828.555237
2005-05-26 00:00:00-04:00,5208105548.41684
2005-05-27 00:00:00-04:00,5174261511.12323
2005-05-31 00:00:00-04:00,5095293801.30661
2005-06-01 00:00:00-04:00,5142315068.200745
2005-06-02 00:00:00-04:00,5334091592.781647
2005-06-03 00:00:00-04:00,5320916562.440582
2005-06-06 00:00:00-04:00,5270152889.03125
2005-06-07 00:00:00-04:00,5142315068.200745
2005-06-08 00:00:00-04:00,5106575635.795471
2005-06-09 00:00:00-04:00,5320916562.440582
2005-06-10 00:00:00-04:00,5260765716.567566
2005-06-13 00:00:00-04:00,5377320969.822723
2005-06-14 00:00:00-04:00,5059578194.212158
2005-06-15 00:00:00-04:00,5044529394.810791
2005-06-16 00:00:00-04:00,5070858195.984802
2005-06-17 00:00:00-04:00,5059578194.212158
2005-06-20 00:00:00-04:00,5136674334.227936
2005-06-21 00:00:00-04:00,5185542979.068848
2005-06-22 00:00:00-04:00,5179903344.725769
2005-06-23 00:00:00-04:00,5260765716.567566
2005-06-24 00:00:00-04:00,5093421864.962524
2005-06-27 00:00:00-04:00,5052065890.438507
2005-06-28 00:00:00-04:00,5084012699.904236
2005-06-29 00:00:00-04:00,5037017091.03714
2005-06-30 00:00:00-04:00,5023861854.0312195
2005-07-01 00:00:00-04:00,5046424789.922455
2005-07-05 00:00:00-04:00,5125391766.652588
2005-07-06 00:00:00-04:00,5262638019.454895
2005-07-07 00:00:00-04:00,5225027383.792023
2005-07-08 00:00:00-04:00,5290842422.405426
2005-07-11 00:00:00-04:00,5369808666.049072
2005-07-12 00:00:00-04:00,5339734159.470673
2005-07-13 00:00:00-04:00,5347247562.874054
2005-07-14 00:00:00-04:00,5110344066.880951
2005-07-15 00:00:00-04:00,5055810496.213165
2005-07-18 00:00:00-04:00,4929844978.269989
2005-07-19 00:00:00-04:00,4997531953.227478
2005-07-20 00:00:00-04:00,5072732331.588348
2005-07-21 00:00:00-04:00,4986250485.28186
2005-07-22 00:00:00-04:00,4856518735.512665
2005-07-25 00:00:00-04:00,4884721672.290222
2005-07-26 00:00:00-04:00,4986250485.28186
2005-07-27 00:00:00-04:00,5087780031.359985
2005-07-28 00:00:00-04:00,5127264069.539917
2005-07-29 00:00:00-04:00,5087780031.359985
2005-08-01 00:00:00-04:00,5164876537.919006
2005-08-02 00:00:00-04:00,5234434349.590851
2005-08-03 00:00:00-04:00,5234434349.590851
2005-08-04 00:00:00-04:00,5179903344.725769
2005-08-05 00:00:00-04:00,5311531222.693115
2005-08-08 00:00:00-04:00,5330324994.412384
2005-08-09 00:00:00-04:00,5317171223.579437
2005-08-10 00:00:00-04:00,5238202780.676331
2005-08-11 00:00:00-04:00,5311531222.693115
2005-08-12 00:00:00-04:00,5631147034.277496
2005-08-15 00:00:00-04:00,5774055647.103973
2005-08-16 00:00:00-04:00,5676272172.97348
2005-08-17 00:00:00-04:00,5676272172.97348
2005-08-18 00:00:00-04:00,5529617121.656128
2005-08-19 00:00:00-04:00,5490131617.303223
2005-08-22 00:00:00-04:00,5445008311.323456
2005-08-23 00:00:00-04:00,5480746644.098999
2005-08-24 00:00:00-04:00,5484492716.046631
2005-08-25 00:00:00-04:00,5522102618.623016
2005-08-26 00:00:00-04:00,5437495274.463318
2005-08-29 00:00:00-04:00,5446904072.978363
2005-08-30 00:00:00-04:00,5642429235.309601
2005-08-31 00:00:00-04:00,5768415646.217651
2005-09-01 00:00:00-04:00,5770288682.191467
2005-09-02 00:00:00-04:00,5676272172.97348
2005-09-06 00:00:00-04:00,5723290507.5216675
2005-09-07 00:00:00-04:00,5905663731.736176
2005-09-08 00:00:00-04:00,5975220810.321533
2005-09-09 00:00:00-04:00,6052315850.707581
2005-09-12 00:00:00-04:00,6031626683.876648
2005-09-13 00:00:00-04:00,6214019334.883057
2005-09-14 00:00:00-04:00,6138799529.730286
2005-09-15 00:00:00-04:00,6247863738.71991
2005-09-16 00:00:00-04:00,6251609077.581055
2005-09-19 00:00:00-04:00,6163256028.016968
2005-09-20 00:00:00-04:00,6283575313.838684
2005-09-21 00:00:00-04:00,6229049074.035767
2005-09-22 00:00:00-04:00,6061726481.938843
2005-09-23 00:00:00-04:00,6150079531.50293
2005-09-26 00:00:00-04:00,6200842838.369019
2005-09-27 00:00:00-04:00,6221530539.026978
2005-09-28 00:00:00-04:00,6259143740.492554
2005-09-29 00:00:00-04:00,6388875123.718506
2005-09-30 00:00:00-04:00,6445280997.273621
2005-10-03 00:00:00-04:00,6622012021.342346
2005-10-04 00:00:00-04:00,6535530541.579102
2005-10-05 00:00:00-04:00,6319297152.168274
2005-10-06 00:00:00-04:00,6296732750.104065
2005-10-07 00:00:00-04:00,6215891637.770386
2005-10-10 00:00:00-04:00,6057954385.420929
2005-10-11 00:00:00-04:00,5982756939.406006
2005-10-12 00:00:00-04:00,6054189253.22464
2005-10-13 00:00:00-04:00,6022239511.412964
2005-10-14 00:00:00-04:00,6022239511.412964
2005-10-17 00:00:00-04:00,6080518787.485138
2005-10-18 00:00:00-04:00,5980861177.751099
2005-10-19 00:00:00-04:00,5930096771.25528
2005-10-20 00:00:00-04:00,5971475838.003632
2005-10-21 00:00:00-04:00,6005318409.124268
2005-10-24 00:00:00-04:00,6168892730.014099
2005-10-25 00:00:00-04:00,6208378234.367004
2005-10-26 00:00:00-04:00,6039161346.788147
2005-10-27 00:00:00-04:00,5913175302.42334
2005-10-28 00:00:00-04:00,6095568686.516235
2005-10-31 00:00:00-05:00,6308014218.049683
2005-11-01 00:00:00-05:00,6230941170.25824
2005-11-02 00:00:00-05:00,6591937881.30719
2005-11-03 00:00:00-05:00,6514840641.661682
2005-11-04 00:00:00-05:00,6403901197.438782
2005-11-07 00:00:00-05:00,6375698627.204468
2005-11-08 00:00:00-05:00,6257250178.097107
2005-11-09 00:00:00-05:00,6539277346.61322
2005-11-10 00:00:00-05:00,6296732750.104065
2005-11-11 00:00:00-05:00,6400159524.010071
2005-11-14 00:00:00-05:00,6535530541.579102
2005-11-15 00:00:00-05:00,6550558081.472351
2005-11-16 00:00:00-05:00,6527995145.581116
2005-11-17 00:00:00-05:00,6817560642.441162
2005-11-18 00:00:00-05:00,6804383412.840637
2005-11-21 00:00:00-05:00,6924732022.121826
2005-11-22 00:00:00-05:00,7108972051.075012
2005-11-23 00:00:00-05:00,7088305609.925171
2005-11-25 00:00:00-05:00,7157864521.226746
2005-11-28 00:00:00-05:00,7122150013.762024
2005-11-29 00:00:00-05:00,6670907423.840027
2005-11-30 00:00:00-05:00,6796870009.437256
2005-12-01 00:00:00-05:00,6877710388.684448
2005-12-02 00:00:00-05:00,6879605417.252869
2005-12-05 00:00:00-05:00,6751744870.741272
2005-12-06 00:00:00-05:00,6779947440.975586
2005-12-07 00:00:00-05:00,6791228175.834717
2005-12-08 00:00:00-05:00,6736696071.339905
2005-12-09 00:00:00-05:00,6832585249.988464
2005-12-12 00:00:00-05:00,6932245425.5252075
2005-12-13 00:00:00-05:00,7022493503.657715
2005-12-14 00:00:00-05:00,6956679198.130798
2005-12-15 00:00:00-05:00,6868324682.393738
2005-12-16 00:00:00-05:00,6928475161.723511
2005-12-19 00:00:00-05:00,6813791111.725952
2005-12-20 00:00:00-05:00,6810023780.270203
2005-12-21 00:00:00-05:00,6796870009.437256
2005-12-22 00:00:00-05:00,7003697166.135742
2005-12-23 00:00:00-05:00,7058206544.949463
2005-12-27 00:00:00-05:00,7101457181.498657
2005-12-28 00:00:00-05:00,7167273686.285034
2005-12-29 00:00:00-05:00,7007441771.9104
2005-12-30 00:00:00-05:00,6873963583.65033
2006-01-03 00:00:00-05:00,7186069290.72052
2006-01-04 00:00:00-05:00,7387253880.72998
2006-01-05 00:00:00-05:00,7554575739.7404175
2006-01-06 00:00:00-05:00,7678668221.709778
2006-01-09 00:00:00-05:00,7893010247.984619
2006-01-10 00:00:00-05:00,7894904543.466553
2006-01-11 00:00:00-05:00,8180679250.1032715
2006-01-12 00:00:00-05:00,8064121431.04541
2006-01-13 00:00:00-05:00,7992669690.4348755
2006-01-17 00:00:00-05:00,7987026390.659363
2006-01-18 00:00:00-05:00,8028382731.726624
2006-01-19 00:00:00-05:00,8473987153.478516
2006-01-20 00:00:00-05:00,8237084390.571899
2006-01-23 00:00:00-05:00,8284106757.095764
2006-01-24 00:00:00-05:00,8325457966.557617
2006-01-25 00:00:00-05:00,8252132456.88678
2006-01-26 00:00:00-05:00,8534160358.48938
2006-01-27 00:00:00-05:00,8695862376.491882
2006-01-30 00:00:00-05:00,8598081101.62085
2006-01-31 00:00:00-05:00,8453322911.588135
2006-02-01 00:00:00-05:00,8458961812.844727
2006-02-02 00:00:00-05:00,8201366950.76123
2006-02-03 00:00:00-05:00,8276567695.665344
2006-02-06 00:00:00-05:00,8509728052.056763
2006-02-07 00:00:00-05:00,8207010250.536743
2006-02-08 00:00:00-05:00,8443911547.270386
2006-02-09 00:00:00-05:00,8301023460.86554
2006-02-10 00:00:00-05:00,8254004759.774109
2006-02-13 00:00:00-05:00,8282210262.35437
2006-02-14 00:00:00-05:00,8297257595.582764
2006-02-15 00:00:00-05:00,8457063118.843872
2006-02-16 00:00:00-05:00,8874464970.36145
2006-02-17 00:00:00-05:00,8925231942.659973
2006-02-21 00:00:00-05:00,8735347147.7583
2006-02-22 00:00:00-05:00,8720299814.529907
2006-02-23 00:00:00-05:00,8586797434.4157715
2006-02-24 00:00:00-05:00,8584926597.701416
2006-02-27 00:00:00-05:00,8932767338.657959
2006-02-28 00:00:00-05:00,8861312665.701477
2006-03-01 00:00:00-05:00,9197874137.971863
2006-03-02 00:00:00-05:00,9211026442.631836
2006-03-03 00:00:00-05:00,9242998543.58136
2006-03-06 00:00:00-05:00,9224178014.205322
2006-03-07 00:00:00-05:00,9066244793.831543
2006-03-08 00:00:00-05:00,9021119655.13556
2006-03-09 00:00:00-05:00,9068141288.572937
2006-03-10 00:00:00-05:00,8910206602.026184
2006-03-13 00:00:00-05:00,9017375782.447388
2006-03-14 00:00:00-05:00,9267432316.18695
2006-03-15 00:00:00-05:00,9415960036.934875
2006-03-16 00:00:00-05:00,9096343125.720764
2006-03-17 00:00:00-05:00,9169669368.478088
2006-03-20 00:00:00-05:00,9100088464.58191
2006-03-21 00:00:00-05:00,9549458751.616577
2006-03-22 00:00:00-05:00,9274945719.590332
2006-03-23 00:00:00-05:00,9447930671.711426
2006-03-24 00:00:00-05:00,9767567376.260681
2006-03-27 00:00:00-05:00,10030780613.179138
2006-03-28 00:00:00-05:00,10184969960.864746
2006-03-29 00:00:00-05:00,10732104661.78125
2006-03-30 00:00:00-05:00,10805432370.711548
2006-03-31 00:00:00-05:00,10765946133.272156
2006-04-03 00:00:00-04:00,10886273483.045227
2006-04-04 00:00:00-04:00,11395792783.236694
2006-04-05 00:00:00-04:00,11487936623.024109
2006-04-06 00:00:00-04:00,11510505423.607239
2006-04-07 00:00:00-04:00,11480404159.37207
2006-04-10 00:00:00-04:00,11281112398.67157
2006-04-11 00:00:00-04:00,11006598633.558838
2006-04-12 00:00:00-04:00,11450327820.077454
2006-04-13 00:00:00-04:00,11130688183.182251
2006-04-17 00:00:00-04:00,11160784315.812012
2006-04-18 00:00:00-04:00,10897554217.904358
2006-04-19 00:00:00-04:00,10965239360.14563
2006-04-20 00:00:00-04:00,10950191293.83075
2006-04-21 00:00:00-04:00,10555354577.463867
2006-04-24 00:00:00-04:00,10878758613.468872
2006-04-25 00:00:00-04:00,10871221751.297913
2006-04-26 00:00:00-04:00,10796025404.91272
2006-04-27 00:00:00-04:00,10969009623.947327
2006-04-28 00:00:00-04:00,10987798630.604431
2006-05-01 00:00:00-04:00,11619541775.310364
2006-05-02 00:00:00-04:00,11604495908.254944
2006-05-03 00:00:00-04:00,11679720845.013123
2006-05-04 00:00:00-04:00,11604495908.254944
2006-05-05 00:00:00-04:00,11762433527.147644
2006-05-08 00:00:00-04:00,11709792052.702332
2006-05-09 00:00:00-04:00,11352566338.541565
2006-05-10 00:00:00-04:00,11100614776.233582
2006-05-11 00:00:00-04:00,10705775860.607239
2006-05-12 00:00:00-04:00,9901047763.780212
2006-05-15 00:00:00-04:00,10043958575.86615
2006-05-16 00:00:00-04:00,9780722613.266602
2006-05-17 00:00:00-04:00,9385885163.813232
2006-05-18 00:00:00-04:00,8960969175.805786
2006-05-19 00:00:00-04:00,9148980934.733643
2006-05-22 00:00:00-04:00,9024887719.677795
2006-05-23 00:00:00-04:00,8927125505.05542
2006-05-24 00:00:00-04:00,9043682591.026794
2006-05-25 00:00:00-04:00,8994813579.64264
2006-05-26 00:00:00-04:00,9013606251.732178
2006-05-30 00:00:00-04:00,8637562940.54132
2006-05-31 00:00:00-04:00,8641331005.083557
2006-06-01 00:00:00-04:00,9092577260.437988
2006-06-02 00:00:00-04:00,8960969175.805786
2006-06-05 00:00:00-04:00,8584926597.701416
2006-06-06 00:00:00-04:00,8355534305.852234
2006-06-07 00:00:00-04:00,8205136481.47644
2006-06-08 00:00:00-04:00,8054712999.073608
2006-06-09 00:00:00-04:00,8028382731.726624
2006-06-12 00:00:00-04:00,7584677003.975586
2006-06-13 00:00:00-04:00,7468094259.977173
2006-06-14 00:00:00-04:00,7686206550.053711
2006-06-15 00:00:00-04:00,8359301637.307983
2006-06-16 00:00:00-04:00,8144961077.206116
2006-06-19 00:00:00-04:00,7900547843.242065
2006-06-20 00:00:00-04:00,7776453895.099731
2006-06-21 00:00:00-04:00,7862931709.430542
2006-06-22 00:00:00-04:00,7633543816.100281
2006-06-23 00:00:00-04:00,7637311147.55603
2006-06-26 00:00:00-04:00,7565857940.772522
2006-06-27 00:00:00-04:00,7325209105.918274
2006-06-28 00:00:00-04:00,7731329489.490234
2006-06-29 00:00:00-04:00,8081044732.593567
2006-06-30 00:00:00-04:00,8005819795.835388
2006-07-03 00:00:00-04:00,8122398874.401367
2006-07-05 00:00:00-04:00,7757635564.983154
2006-07-06 00:00:00-04:00,7516989662.4748535
2006-07-07 00:00:00-04:00,7283828572.996948
2006-07-10 00:00:00-04:00,6967958466.816956
2006-07-11 00:00:00-04:00,7201115890.862427
2006-07-12 00:00:00-04:00,6855145253.533752
2006-07-13 00:00:00-04:00,6678415695.6380005
2006-07-14 00:00:00-04:00,6644574957.233582
2006-07-17 00:00:00-04:00,6697212033.159973
2006-07-18 00:00:00-04:00,7061978274.924133
2006-07-19 00:00:00-04:00,7370333511.527771
2006-07-20 00:00:00-04:00,7223679559.840149
2006-07-21 00:00:00-04:00,6682185959.439697
2006-07-24 00:00:00-04:00,7355284712.126404
2006-07-25 00:00:00-04:00,7614748211.664795
2006-07-26 00:00:00-04:00,7614748211.664795
2006-07-27 00:00:00-04:00,7723791894.232788
2006-07-28 00:00:00-04:00,8524751926.517578
2006-07-31 00:00:00-04:00,8325457966.557617
2006-08-01 00:00:00-04:00,7990796654.46106
2006-08-02 00:00:00-04:00,8603718536.704468
2006-08-03 00:00:00-04:00,9145212870.191406
2006-08-04 00:00:00-04:00,9021119655.13556
2006-08-07 00:00:00-04:00,8915844037.109802
2006-08-08 00:00:00-04:00,9152748266.189392
2006-08-09 00:00:00-04:00,9148980934.733643
2006-08-10 00:00:00-04:00,9085058725.4292
2006-08-11 00:00:00-04:00,8799265691.63031
2006-08-14 00:00:00-04:00,8754142019.1073
2006-08-15 00:00:00-04:00,9596459125.545837
2006-08-16 00:00:00-04:00,10284606677.633911
2006-08-17 00:00:00-04:00,10122922986.79358
2006-08-18 00:00:00-04:00,10288371809.8302
2006-08-21 00:00:00-04:00,9908580960.518738
2006-08-22 00:00:00-04:00,9893532161.11737
2006-08-23 00:00:00-04:00,9886018757.71399
2006-08-24 00:00:00-04:00,9987554168.484009
2006-08-25 00:00:00-04:00,9957450704.98938
2006-08-28 00:00:00-04:00,10299651811.602844
2006-08-29 00:00:00-04:00,10765946133.272156
2006-08-30 00:00:00-04:00,10987798630.604431
2006-08-31 00:00:00-04:00,10946446688.056091
2006-09-01 00:00:00-04:00,10487664303.617188
2006-09-05 00:00:00-04:00,10717055862.379883
2006-09-06 00:00:00-04:00,10179328860.348694
2006-09-07 00:00:00-04:00,10382391617.937378
